FromEdgeID;ToEdgeID;RunTime
223737429;243102981;1202
223737429;806903754;919
223737429;385888165#4;1497
223737429;-31002335#0;1832
223737429;138515677#4;1773
223737429;256245721;1597
223737429;710761406;1293
223737429;30143978#1;1317
223737429;-858123638#0;2012
223737429;4463221#1;1336
223737429;451621867#1;1823
223737429;-451621866;1870
223737429;4392634#2;1608
223737429;MA080;1941
223737429;-450086133;1285
223737429;32197350#0;1227
223737429;139806486#2;1410
223737429;-79701272#0;2025
223737429;30709383;2083
223737429;151043332#5;1526
223737429;332306828#3;1078
223737429;4442099#1;1243
223737429;450189363;1643
-461331989#0;E19.203;747
-461331989#0;671403224#1;995
-461331989#0;-140336718#0;1821
-461331989#0;30276434#1;976
-461331989#0;914393586;813
-461331989#0;4517104;1068
-461331989#0;-25418282;1056
-461331989#0;718428117#1;1319
-461331989#0;207716520;1355
-461331989#0;23044566;1679
-461331989#0;4368690;1120
-461331989#0;451458155;847
-461331989#0;375861848;883
-461331989#0;-420483060#0;779
-461331989#0;24041366;667
-461331989#0;455953261#1;629
-461331989#0;111251392;1077
-461331989#0;-333626093;855
-461331989#0;4389557#1;1055
-461331989#0;42813669;1278
-461331989#0;24735700;215
-461331989#0;456213456;896
-461331989#0;231262268#0;788
-461331989#0;27606891#2;653
-461331989#0;-10947989;1583
-461331989#0;98410013#0;1587
-461331989#0;172282359;1189
-461331989#0;148288810#2;1676
-461331989#0;76402289;980
-461331989#0;461910870#2;1591
-461331989#0;30157285;1313
-461331989#0;24160797;1556
-461331989#0;4616321#2;972
-461331989#0;-259536422;2035
-461331989#0;-39496182#0;812
-461331989#0;MA047;360
-461331989#0;-669433184;842
-461331989#0;4802807#2;757
-461331989#0;39473294;135
-461331989#0;41976565;752
-461331989#0;-671403217;1051
-461331989#0;-165465028#0;1034
-461331989#0;4486596#2;1120
-461331989#0;24673480;1172
-461331989#0;30699893;1172
-461331989#0;-469999015;1646
-461331989#0;469999020;1315
-461331989#0;120395207#1;1620
-461331989#0;30157290;1324
-461331989#0;469999032;1341
-461331989#0;30157292#1;1301
-461331989#0;-469999029;1400
-461331989#0;25369033#2;1050
-461331989#0;15926759;999
-461331989#0;4594894#4;748
-461331989#0;57936173#3;761
-461331989#0;223737429;229
-461331989#0;-461331989#0;4
-461331989#0;28819804;917
-461331989#0;-MA068;1871
-461331989#0;23109073#1;1272
-461331989#0;52158843#1;1333
-461331989#0;-857983579;914
-461331989#0;243102981;1134
-461331989#0;806903754;851
-461331989#0;385888165#4;1430
-461331989#0;-31002335#0;1764
-461331989#0;138515677#4;1706
-461331989#0;256245721;1529
-461331989#0;710761406;1225
-461331989#0;30143978#1;1249
-461331989#0;-858123638#0;1945
-461331989#0;4463221#1;1268
-461331989#0;451621867#1;1755
-461331989#0;-451621866;1802
-461331989#0;4392634#2;1541
-461331989#0;MA080;1874
-461331989#0;-450086133;1218
-461331989#0;32197350#0;1160
-461331989#0;139806486#2;1342
-461331989#0;-79701272#0;1958
-461331989#0;30709383;2015
-461331989#0;151043332#5;1458
-461331989#0;332306828#3;1010
-461331989#0;4442099#1;1175
-461331989#0;450189363;1576
28819804;E19.203;288
28819804;671403224#1;412
28819804;-140336718#0;1501
28819804;30276434#1;414
28819804;914393586;564
28819804;4517104;602
28819804;-25418282;590
28819804;718428117#1;999
28819804;207716520;1035
28819804;23044566;1359
28819804;4368690;756
28819804;451458155;333
28819804;375861848;209
28819804;-420483060#0;420
28819804;24041366;297
28819804;455953261#1;534
28819804;111251392;399
28819804;-333626093;605
28819804;4389557#1;385
28819804;42813669;641
28819804;24735700;1008
28819804;456213456;152
28819804;231262268#0;800
28819804;27606891#2;293
28819804;-10947989;893
28819804;98410013#0;897
28819804;172282359;869
28819804;148288810#2;1356
28819804;76402289;418
28819804;461910870#2;1119
28819804;30157285;971
28819804;24160797;1236
28819804;4616321#2;652
28819804;-259536422;1715
28819804;-39496182#0;837
28819804;MA047;581
28819804;-669433184;500
28819804;4802807#2;410
28819804;39473294;1032
28819804;41976565;520
28819804;-671403217;374
28819804;-165465028#0;344
28819804;4486596#2;799
28819804;24673480;851
28819804;30699893;852
28819804;-469999015;1113
28819804;469999020;974
28819804;120395207#1;1129
28819804;30157290;958
28819804;469999032;1021
28819804;30157292#1;960
28819804;-469999029;1080
28819804;25369033#2;711
28819804;15926759;679
28819804;4594894#4;249
28819804;57936173#3;201
28819804;223737429;1009
28819804;-461331989#0;901
28819804;28819804;3
28819804;-MA068;1153
28819804;23109073#1;952
28819804;52158843#1;656
28819804;-857983579;571
28819804;243102981;302
28819804;806903754;524
28819804;385888165#4;753
28819804;-31002335#0;1211
28819804;138515677#4;1154
28819804;256245721;1209
28819804;710761406;548
28819804;30143978#1;900
28819804;-858123638#0;1454
28819804;4463221#1;893
28819804;451621867#1;1309
28819804;-451621866;1324
28819804;4392634#2;1221
28819804;MA080;1155
28819804;-450086133;1000
28819804;32197350#0;942
28819804;139806486#2;1022
28819804;-79701272#0;1467
28819804;30709383;1524
28819804;151043332#5;1044
28819804;332306828#3;690
28819804;4442099#1;786
28819804;450189363;855
-MA068;E19.203;1249
-MA068;671403224#1;1045
-MA068;-140336718#0;1493
-MA068;30276434#1;1052
-MA068;914393586;1315
-MA068;4517104;965
-MA068;-25418282;972
-MA068;718428117#1;1105
-MA068;207716520;1141
-MA068;23044566;1351
-MA068;4368690;862
-MA068;451458155;1461
-MA068;375861848;1078
-MA068;-420483060#0;1548
-MA068;24041366;1277
-MA068;455953261#1;1618
-MA068;111251392;962
-MA068;-333626093;1356
-MA068;4389557#1;973
-MA068;42813669;1577
-MA068;24735700;1970
-MA068;456213456;1113
-MA068;231262268#0;1885
-MA068;27606891#2;1272
-MA068;-10947989;1649
-MA068;98410013#0;1653
-MA068;172282359;1098
-MA068;148288810#2;1124
-MA068;76402289;1047
-MA068;461910870#2;800
-MA068;30157285;861
-MA068;24160797;1082
-MA068;4616321#2;987
-MA068;-259536422;2006
-MA068;-39496182#0;1922
-MA068;MA047;1543
-MA068;-669433184;1628
-MA068;4802807#2;1538
-MA068;39473294;1993
-MA068;41976565;1649
-MA068;-671403217;931
-MA068;-165465028#0;934
-MA068;4486596#2;927
-MA068;24673480;945
-MA068;30699893;857
-MA068;-469999015;675
-MA068;469999020;863
-MA068;120395207#1;810
-MA068;30157290;836
-MA068;469999032;1128
-MA068;30157292#1;849
-MA068;-469999029;1186
-MA068;25369033#2;965
-MA068;15926759;1160
-MA068;4594894#4;1334
-MA068;57936173#3;1274
-MA068;223737429;1971
-MA068;-461331989#0;1863
-MA068;28819804;1225
-MA068;-MA068;3
-MA068;23109073#1;991
-MA068;52158843#1;687
-MA068;-857983579;1213
-MA068;243102981;1113
-MA068;806903754;1199
-MA068;385888165#4;615
-MA068;-31002335#0;430
-MA068;138515677#4;507
-MA068;256245721;1201
-MA068;710761406;865
-MA068;30143978#1;808
-MA068;-858123638#0;855
-MA068;4463221#1;793
-MA068;451621867#1;952
-MA068;-451621866;967
-MA068;4392634#2;1299
-MA068;MA080;36
-MA068;-450086133;1511
-MA068;32197350#0;1439
-MA068;139806486#2;1122
-MA068;-79701272#0;783
-MA068;30709383;841
-MA068;151043332#5;804
-MA068;332306828#3;1100
-MA068;4442099#1;780
-MA068;450189363;543
23109073#1;E19.203;880
23109073#1;671403224#1;692
23109073#1;-140336718#0;646
23109073#1;30276434#1;620
23109073#1;914393586;727
23109073#1;4517104;485
23109073#1;-25418282;486
23109073#1;718428117#1;162
23109073#1;207716520;198
23109073#1;23044566;504
23109073#1;4368690;310
23109073#1;451458155;1179
23109073#1;375861848;844
23109073#1;-420483060#0;1111
23109073#1;24041366;818
23109073#1;455953261#1;1111
23109073#1;111251392;728
23109073#1;-333626093;768
23109073#1;4389557#1;684
23109073#1;42813669;1562
23109073#1;24735700;1382
23109073#1;456213456;877
23109073#1;231262268#0;1340
23109073#1;27606891#2;787
23109073#1;-10947989;1725
23109073#1;98410013#0;1729
23109073#1;172282359;368
23109073#1;148288810#2;474
23109073#1;76402289;637
23109073#1;461910870#2;456
23109073#1;30157285;178
23109073#1;24160797;354
23109073#1;4616321#2;399
23109073#1;-259536422;1225
23109073#1;-39496182#0;1364
23109073#1;MA047;955
23109073#1;-669433184;1187
23109073#1;4802807#2;1089
23109073#1;39473294;1405
23109073#1;41976565;1234
23109073#1;-671403217;751
23109073#1;-165465028#0;779
23109073#1;4486596#2;193
23109073#1;24673480;172
23109073#1;30699893;166
23109073#1;-469999015;623
23109073#1;469999020;180
23109073#1;120395207#1;576
23109073#1;30157290;190
23109073#1;469999032;185
23109073#1;30157292#1;166
23109073#1;-469999029;243
23109073#1;25369033#2;405
23109073#1;15926759;572
23109073#1;4594894#4;936
23109073#1;57936173#3;938
23109073#1;223737429;1383
23109073#1;-461331989#0;1274
23109073#1;28819804;1028
23109073#1;-MA068;973
23109073#1;23109073#1;12
23109073#1;52158843#1;651
23109073#1;-857983579;654
23109073#1;243102981;1130
23109073#1;806903754;611
23109073#1;385888165#4;791
23109073#1;-31002335#0;865
23109073#1;138515677#4;767
23109073#1;256245721;354
23109073#1;710761406;669
23109073#1;30143978#1;243
23109073#1;-858123638#0;907
23109073#1;4463221#1;222
23109073#1;451621867#1;582
23109073#1;-451621866;629
23109073#1;4392634#2;417
23109073#1;MA080;975
23109073#1;-450086133;923
23109073#1;32197350#0;851
23109073#1;139806486#2;179
23109073#1;-79701272#0;919
23109073#1;30709383;977
23109073#1;151043332#5;332
23109073#1;332306828#3;512
23109073#1;4442099#1;311
23109073#1;450189363;1097
52158843#1;E19.203;644
52158843#1;671403224#1;395
52158843#1;-140336718#0;1118
52158843#1;30276434#1;402
52158843#1;914393586;790
52158843#1;4517104;375
52158843#1;-25418282;382
52158843#1;718428117#1;735
52158843#1;207716520;773
52158843#1;23044566;975
52158843#1;4368690;419
52158843#1;451458155;901
52158843#1;375861848;472
52158843#1;-420483060#0;965
52158843#1;24041366;671
52158843#1;455953261#1;1014
52158843#1;111251392;333
52158843#1;-333626093;831
52158843#1;4389557#1;317
52158843#1;42813669;1151
52158843#1;24735700;1388
52158843#1;456213456;525
52158843#1;231262268#0;1280
52158843#1;27606891#2;666
52158843#1;-10947989;1222
52158843#1;98410013#0;1226
52158843#1;172282359;720
52158843#1;148288810#2;816
52158843#1;76402289;397
52158843#1;461910870#2;522
52158843#1;30157285;486
52158843#1;24160797;741
52158843#1;4616321#2;575
52158843#1;-259536422;1638
52158843#1;-39496182#0;1317
52158843#1;MA047;961
52158843#1;-669433184;1069
52158843#1;4802807#2;943
52158843#1;39473294;1411
52158843#1;41976565;1089
52158843#1;-671403217;325
52158843#1;-165465028#0;328
52158843#1;4486596#2;559
52158843#1;24673480;576
52158843#1;30699893;488
52158843#1;-469999015;517
52158843#1;469999020;488
52158843#1;120395207#1;532
52158843#1;30157290;461
52158843#1;469999032;760
52158843#1;30157292#1;474
52158843#1;-469999029;816
52158843#1;25369033#2;496
52158843#1;15926759;684
52158843#1;4594894#4;729
52158843#1;57936173#3;670
52158843#1;223737429;1389
52158843#1;-461331989#0;1281
52158843#1;28819804;676
52158843#1;-MA068;730
52158843#1;23109073#1;623
52158843#1;52158843#1;14
52158843#1;-857983579;614
52158843#1;243102981;680
52158843#1;806903754;614
52158843#1;385888165#4;202
52158843#1;-31002335#0;623
52158843#1;138515677#4;565
52158843#1;256245721;825
52158843#1;710761406;192
52158843#1;30143978#1;440
52158843#1;-858123638#0;857
52158843#1;4463221#1;424
52158843#1;451621867#1;712
52158843#1;-451621866;727
52158843#1;4392634#2;924
52158843#1;MA080;733
52158843#1;-450086133;1110
52158843#1;32197350#0;1038
52158843#1;139806486#2;754
52158843#1;-79701272#0;870
52158843#1;30709383;928
52158843#1;151043332#5;495
52158843#1;332306828#3;699
52158843#1;4442099#1;343
52158843#1;450189363;552
-857983579;E19.203;447
-857983579;671403224#1;313
-857983579;-140336718#0;1185
-857983579;30276434#1;241
-857983579;914393586;294
-857983579;4517104;282
-857983579;-25418282;271
-857983579;718428117#1;683
-857983579;207716520;719
-857983579;23044566;1043
-857983579;4368690;370
-857983579;451458155;747
-857983579;375861848;414
-857983579;-420483060#0;679
-857983579;24041366;386
-857983579;455953261#1;679
-857983579;111251392;382
-857983579;-333626093;336
-857983579;4389557#1;338
-857983579;42813669;1113
-857983579;24735700;949
-857983579;456213456;427
-857983579;231262268#0;908
-857983579;27606891#2;355
-857983579;-10947989;1302
-857983579;98410013#0;1306
-857983579;172282359;554
-857983579;148288810#2;981
-857983579;76402289;258
-857983579;461910870#2;896
-857983579;30157285;618
-857983579;24160797;862
-857983579;4616321#2;288
-857983579;-259536422;1399
-857983579;-39496182#0;932
-857983579;MA047;522
-857983579;-669433184;755
-857983579;4802807#2;657
-857983579;39473294;973
-857983579;41976565;802
-857983579;-671403217;405
-857983579;-165465028#0;433
-857983579;4486596#2;484
-857983579;24673480;536
-857983579;30699893;477
-857983579;-469999015;962
-857983579;469999020;620
-857983579;120395207#1;936
-857983579;30157290;629
-857983579;469999032;706
-857983579;30157292#1;606
-857983579;-469999029;764
-857983579;25369033#2;276
-857983579;15926759;334
-857983579;4594894#4;504
-857983579;57936173#3;505
-857983579;223737429;951
-857983579;-461331989#0;842
-857983579;28819804;578
-857983579;-MA068;1187
-857983579;23109073#1;623
-857983579;52158843#1;608
-857983579;-857983579;23
-857983579;243102981;706
-857983579;806903754;145
-857983579;385888165#4;704
-857983579;-31002335#0;1080
-857983579;138515677#4;1021
-857983579;256245721;893
-857983579;710761406;483
-857983579;30143978#1;554
-857983579;-858123638#0;1261
-857983579;4463221#1;572
-857983579;451621867#1;1061
-857983579;-451621866;1108
-857983579;4392634#2;905
-857983579;MA080;1189
-857983579;-450086133;655
-857983579;32197350#0;597
-857983579;139806486#2;707
-857983579;-79701272#0;1273
-857983579;30709383;1331
-857983579;151043332#5;762
-857983579;332306828#3;375
-857983579;4442099#1;433
-857983579;450189363;925
243102981;E19.203;501
243102981;671403224#1;524
243102981;-140336718#0;1677
243102981;30276434#1;526
243102981;914393586;780
243102981;4517104;714
243102981;-25418282;702
243102981;718428117#1;1174
243102981;207716520;1210
243102981;23044566;1534
243102981;4368690;868
243102981;451458155;487
243102981;375861848;376
243102981;-420483060#0;575
243102981;24041366;514
243102981;455953261#1;738
243102981;111251392;469
243102981;-333626093;822
243102981;4389557#1;486
243102981;42813669;550
243102981;24735700;1213
243102981;456213456;301
243102981;231262268#0;1005
243102981;27606891#2;510
243102981;-10947989;687
243102981;98410013#0;691
243102981;172282359;1044
243102981;148288810#2;1459
243102981;76402289;530
243102981;461910870#2;1188
243102981;30157285;1073
243102981;24160797;1339
243102981;4616321#2;827
243102981;-259536422;1890
243102981;-39496182#0;1042
243102981;MA047;786
243102981;-669433184;655
243102981;4802807#2;565
243102981;39473294;1236
243102981;41976565;675
243102981;-671403217;444
243102981;-165465028#0;377
243102981;4486596#2;975
243102981;24673480;1027
243102981;30699893;976
243102981;-469999015;1183
243102981;469999020;1075
243102981;120395207#1;1199
243102981;30157290;1059
243102981;469999032;1197
243102981;30157292#1;1061
243102981;-469999029;1255
243102981;25369033#2;824
243102981;15926759;854
243102981;4594894#4;452
243102981;57936173#3;418
243102981;223737429;1214
243102981;-461331989#0;1106
243102981;28819804;248
243102981;-MA068;1093
243102981;23109073#1;1121
243102981;52158843#1;707
243102981;-857983579;737
243102981;243102981;10
243102981;806903754;699
243102981;385888165#4;734
243102981;-31002335#0;1157
243102981;138515677#4;1100
243102981;256245721;1384
243102981;710761406;618
243102981;30143978#1;1001
243102981;-858123638#0;1524
243102981;4463221#1;994
243102981;451621867#1;1379
243102981;-451621866;1393
243102981;4392634#2;1396
243102981;MA080;1096
243102981;-450086133;1176
243102981;32197350#0;1117
243102981;139806486#2;1198
243102981;-79701272#0;1536
243102981;30709383;1594
243102981;151043332#5;1145
243102981;332306828#3;866
243102981;4442099#1;887
243102981;450189363;776
806903754;E19.203;468
806903754;671403224#1;335
806903754;-140336718#0;1207
806903754;30276434#1;263
806903754;914393586;342
806903754;4517104;304
806903754;-25418282;292
806903754;718428117#1;716
806903754;207716520;752
806903754;23044566;1065
806903754;4368690;391
806903754;451458155;795
806903754;375861848;436
806903754;-420483060#0;727
806903754;24041366;434
806903754;455953261#1;727
806903754;111251392;404
806903754;-333626093;384
806903754;4389557#1;360
806903754;42813669;1134
806903754;24735700;997
806903754;456213456;449
806903754;231262268#0;956
806903754;27606891#2;403
806903754;-10947989;1323
806903754;98410013#0;1327
806903754;172282359;587
806903754;148288810#2;1003
806903754;76402289;280
806903754;461910870#2;918
806903754;30157285;639
806903754;24160797;883
806903754;4616321#2;309
806903754;-259536422;1424
806903754;-39496182#0;980
806903754;MA047;570
806903754;-669433184;803
806903754;4802807#2;705
806903754;39473294;1021
806903754;41976565;850
806903754;-671403217;426
806903754;-165465028#0;455
806903754;4486596#2;516
806903754;24673480;568
806903754;30699893;499
806903754;-469999015;983
