TRIP_ID;ORIGINAL_TRIP_ID;START_STOP_ID;END_STOP_ID;depot;START_TIMESTAMP;END_TIMESTAMP;START_STOP_NAME;END_STOP_NAME;START_STOP_COORDINATES;END_STOP_COORDINATES
120;101_9646;agg_9633_48_11946_43_11949_0_9646_0;9646_49;cicerostrasse;61680.0;65880.0;Sachtlebenstr. (Berlin);Berlin, Turmstr./Lübecker Str.;13.251566,52.409452;13.343485,52.526211
121;101_9646;agg_9633_48_11946_43_11949_0_9646_0;9646_49;cicerostrasse;62880.0;67080.0;Sachtlebenstr. (Berlin);Berlin, Turmstr./Lübecker Str.;13.251566,52.409452;13.343485,52.526211
122;101_9646;agg_9633_48_11946_43_11949_0_9646_0;9646_49;cicerostrasse;64080.0;68280.0;Sachtlebenstr. (Berlin);Berlin, Turmstr./Lübecker Str.;13.251566,52.409452;13.343485,52.526211
123;101_9646;agg_9633_48_11946_43_11949_0_9646_0;9646_49;cicerostrasse;65340.0;69540.0;Sachtlebenstr. (Berlin);Berlin, Turmstr./Lübecker Str.;13.251566,52.409452;13.343485,52.526211
124;101_9646;agg_9633_48_11946_43_11949_0_9646_0;9646_49;cicerostrasse;66540.0;70740.0;Sachtlebenstr. (Berlin);Berlin, Turmstr./Lübecker Str.;13.251566,52.409452;13.343485,52.526211
125;101_9646;agg_9633_48_11946_43_11949_0_9646_0;9646_49;cicerostrasse;67740.0;71940.0;Sachtlebenstr. (Berlin);Berlin, Turmstr./Lübecker Str.;13.251566,52.409452;13.343485,52.526211
126;101_9646;agg_9633_48_11946_43_11949_0_9646_0;9646_49;cicerostrasse;68940.0;73140.0;Sachtlebenstr. (Berlin);Berlin, Turmstr./Lübecker Str.;13.251566,52.409452;13.343485,52.526211
127;101_9646;agg_9633_48_11946_43_11949_0_9646_0;9646_49;cicerostrasse;70140.0;74340.0;Sachtlebenstr. (Berlin);Berlin, Turmstr./Lübecker Str.;13.251566,52.409452;13.343485,52.526211
128;101_9646;agg_9633_48_11946_43_11949_0_9646_0;9646_49;cicerostrasse;71340.0;75540.0;Sachtlebenstr. (Berlin);Berlin, Turmstr./Lübecker Str.;13.251566,52.409452;13.343485,52.526211
129;101_9646;agg_9633_48_11946_43_11949_0_9646_0;9646_49;cicerostrasse;72600.0;76800.0;Sachtlebenstr. (Berlin);Berlin, Turmstr./Lübecker Str.;13.251566,52.409452;13.343485,52.526211
130;101_9646;agg_9633_48_11946_43_11949_0_9646_0;9646_49;cicerostrasse;73800.0;78000.0;Sachtlebenstr. (Berlin);Berlin, Turmstr./Lübecker Str.;13.251566,52.409452;13.343485,52.526211
131;101_9646;agg_9633_48_11946_43_11949_0_9646_0;9646_49;cicerostrasse;75000.0;79200.0;Sachtlebenstr. (Berlin);Berlin, Turmstr./Lübecker Str.;13.251566,52.409452;13.343485,52.526211
132;101_9646;agg_9633_48_11946_43_11949_0_9646_0;9646_49;cicerostrasse;76200.0;80400.0;Sachtlebenstr. (Berlin);Berlin, Turmstr./Lübecker Str.;13.251566,52.409452;13.343485,52.526211
133;101_9646;agg_9633_48_11946_43_11949_0_9646_0;9646_49;cicerostrasse;77400.0;81600.0;Sachtlebenstr. (Berlin);Berlin, Turmstr./Lübecker Str.;13.251566,52.409452;13.343485,52.526211
134;101_9646;agg_9633_48_11946_43_11949_0_9646_0;9646_49;cicerostrasse;78600.0;82800.0;Sachtlebenstr. (Berlin);Berlin, Turmstr./Lübecker Str.;13.251566,52.409452;13.343485,52.526211
135;101_9646;agg_9633_48_11946_43_11949_0_9646_0;9646_49;cicerostrasse;79800.0;84000.0;Sachtlebenstr. (Berlin);Berlin, Turmstr./Lübecker Str.;13.251566,52.409452;13.343485,52.526211
136;101_9646;agg_9633_48_11946_43_11949_0_9646_0;9646_49;cicerostrasse;81000.0;85200.0;Sachtlebenstr. (Berlin);Berlin, Turmstr./Lübecker Str.;13.251566,52.409452;13.343485,52.526211
137;101_9646;agg_9633_48_11946_43_11949_0_9646_0;9646_49;cicerostrasse;82200.0;86400.0;Sachtlebenstr. (Berlin);Berlin, Turmstr./Lübecker Str.;13.251566,52.409452;13.343485,52.526211
138;101_9646;agg_9633_48_11946_43_11949_0_9646_0;9646_49;cicerostrasse;83400.0;87600.0;Sachtlebenstr. (Berlin);Berlin, Turmstr./Lübecker Str.;13.251566,52.409452;13.343485,52.526211
139;101_9646;agg_9633_48_11946_43_11949_0_9646_0;9646_49;cicerostrasse;84600.0;88800.0;Sachtlebenstr. (Berlin);Berlin, Turmstr./Lübecker Str.;13.251566,52.409452;13.343485,52.526211
140;101_9646;agg_9633_48_11946_43_11949_0_9646_0;9646_49;cicerostrasse;85800.0;90000.0;Sachtlebenstr. (Berlin);Berlin, Turmstr./Lübecker Str.;13.251566,52.409452;13.343485,52.526211
141;101_9646;agg_9633_48_11946_43_11949_0_9646_0;9646_49;cicerostrasse;87000.0;91200.0;Sachtlebenstr. (Berlin);Berlin, Turmstr./Lübecker Str.;13.251566,52.409452;13.343485,52.526211
142;101_9646;agg_9633_48_11946_43_11949_0_9646_0;9646_49;cicerostrasse;88200.0;92400.0;Sachtlebenstr. (Berlin);Berlin, Turmstr./Lübecker Str.;13.251566,52.409452;13.343485,52.526211
143;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;19860.0;21720.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
144;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;21060.0;22920.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
145;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;22260.0;24120.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
146;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;23580.0;25440.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
147;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;24780.0;26640.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
148;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;25560.0;27420.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
149;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;25920.0;27780.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
150;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;26760.0;28620.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
151;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;27120.0;28980.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
152;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;27960.0;29820.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
153;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;28320.0;30180.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
154;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;29160.0;31020.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
155;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;29520.0;31380.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
156;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;30360.0;32220.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
157;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;30720.0;32580.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
158;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;31560.0;33420.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
159;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;31920.0;33780.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
160;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;32760.0;34620.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
161;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;33120.0;34980.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
162;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;33960.0;35820.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
163;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;34320.0;36180.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
164;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;35160.0;37020.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
165;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;35520.0;37380.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
166;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;36360.0;38220.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
167;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;36720.0;38580.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
168;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;37560.0;39420.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
169;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;37920.0;39780.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
170;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;38760.0;40620.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
171;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;39120.0;40980.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
172;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;39960.0;41820.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
173;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;40320.0;42180.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
174;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;41160.0;43020.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
175;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;41520.0;43380.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
176;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;42360.0;44220.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
177;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;42720.0;44580.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
178;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;43560.0;45420.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
179;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;43920.0;45780.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
180;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;44760.0;46620.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
181;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;45120.0;46980.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
182;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;45960.0;47820.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
183;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;46320.0;48180.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
184;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;47160.0;49020.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
185;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;47520.0;49380.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
186;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;48360.0;50220.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
187;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;48720.0;50580.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
188;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;49560.0;51420.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
189;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;49920.0;51780.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
190;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;50760.0;52620.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
191;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;51120.0;52980.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
192;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;51960.0;53820.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
193;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;52320.0;54180.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
194;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;53160.0;55020.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
195;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;53520.0;55380.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
196;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;54360.0;56220.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
197;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;54720.0;56580.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
198;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;55560.0;57420.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
199;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;55920.0;57780.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
200;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;56760.0;58620.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
201;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;57120.0;58980.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
202;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;57960.0;59820.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
203;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;58320.0;60180.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
204;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;59160.0;61020.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
205;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;59520.0;61380.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
206;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;60360.0;62220.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
207;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;60720.0;62580.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
208;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;61560.0;63420.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
209;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;61920.0;63780.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
210;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;62760.0;64620.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
211;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;63120.0;64980.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
212;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;63960.0;65820.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
213;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;64320.0;66180.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
214;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;65160.0;67020.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
215;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;65520.0;67380.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
216;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;66360.0;68220.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
217;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;66720.0;68580.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
218;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;67560.0;69420.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
219;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;67920.0;69780.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
220;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;68760.0;70620.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
221;109_9722;agg_9722_0_9722_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;muellerstrasse;69120.0;70980.0;Urban Tech Republic (Berlin);Hertzallee (Berlin);13.285840,52.551375;13.334112,52.508631
